soil_moisture_(%),env_temperature_(°C),env_humidity_(%),plants_temp_(°C),plants_hum_(%),light_intensity_(lux),power_(W),soil_moisture_baseline,max_anomaly_detected,label
13.43,28.69,77.97,27.82,96.22,157285.8,5.74,86.66,31.79,WATER
59.46,44.55,58.26,43.0,nan,0.0,0.0,55.97,34.57,INSUFFICIENT_DATA
79.0,19.33,23.18,16.17,18.13,63036.61,2.66,25.3,24.96,EXCESS_WATER
94.83,17.14,65.24,15.66,79.68,0.0,0.0,94.66,33.61,NIGHT_OK
21.42,11.96,81.69,11.93,100.0,0.0,0.0,15.29,31.38,NOT_ABLE_TO_WATER
50.12,21.31,92.04,19.86,100.0,113617.01,2.95,54.43,31.7,OK
67.96,20.34,59.3,19.79,53.59,0.0,0.0,67.57,29.71,NIGHT_OK
1.41,24.15,21.58,18.78,30.76,28746.46,0.83,75.23,33.67,NOT_ABLE_TO_WATER
97.49,41.89,25.8,42.73,34.61,0.0,0.0,35.26,29.49,FUNGI_ALERT_EXCESS_WATER
30.3,12.85,15.77,14.99,8.46,34935.9,1.13,63.31,32.68,NOT_ABLE_TO_WATER
26.17,37.86,24.06,37.93,18.59,157285.8,4.74,30.63,32.59,WATER
76.48,40.71,49.91,39.39,53.7,33669.86,1.44,70.2,33.01,NOT_ABLE_TO_VENTILATE
94.19,25.64,34.99,23.29,35.41,0.0,0.0,87.71,30.42,NIGHT_OK
6.77,11.7,51.71,11.15,52.7,0.0,0.0,75.64,24.75,NOT_ABLE_TO_WATER
50.84,19.26,85.92,20.58,81.32,68836.32,1.95,49.61,26.56,OK
64.86,15.4,45.42,11.36,36.83,0.0,0.0,61.61,25.55,LOW_TEMP_ALERT
75.97,27.68,41.41,29.71,57.21,115804.18,0.0,75.86,32.83,OK
26.18,9.03,44.96,8.81,51.48,0.0,0.0,74.35,30.26,NOT_ABLE_TO_WATER
65.93,39.02,31.77,40.36,37.64,113530.36,3.99,26.26,30.55,EXCESS_WATER
65.19,31.51,58.7,27.17,77.73,157285.8,4.78,62.42,26.7,OK
73.59,13.5,88.94,14.79,97.12,157285.8,5.88,70.92,31.94,LOW_TEMP_ALERT
60.38,37.42,32.99,34.63,33.28,0.0,0.0,56.71,28.94,NIGHT_OK
64.15,23.37,93.93,24.3,92.31,157285.8,6.49,65.22,24.0,OK
72.13,39.03,87.24,36.61,100.0,39991.85,1.01,65.32,32.77,NOT_ABLE_TO_VENTILATE
71.17,5.78,84.44,3.97,75.44,132756.15,5.0,78.15,29.71,LOW_TEMP_ALERT
66.8,16.05,50.48,15.77,65.41,40266.71,0.66,64.78,25.06,OK
67.96,15.42,79.04,12.79,75.6,0.0,0.0,70.57,28.64,LOW_TEMP_ALERT
93.15,22.35,94.93,22.01,100.0,17281.56,0.92,92.8,29.93,OK
27.08,5.67,83.78,4.52,80.53,72983.79,2.58,61.12,26.59,WATER
58.03,13.6,30.42,10.7,25.87,0.0,0.0,59.78,30.37,LOW_TEMP_ALERT
60.02,37.41,15.89,36.67,23.25,157285.8,5.06,64.45,nan,INSUFFICIENT_DATA
66.31,23.17,90.62,18.95,100.0,8686.51,0.0,44.58,32.05,FUNGI_ALERT_EXCESS_WATER
55.69,37.73,93.53,38.78,100.0,0.0,0.0,54.24,29.69,NOT_ABLE_TO_VENTILATE
33.2,8.57,83.92,7.19,90.66,0.0,0.0,84.39,24.0,NOT_ABLE_TO_WATER
39.37,39.09,73.69,35.63,83.86,0.0,0.0,39.39,36.94,NOT_ABLE_TO_WATER
98.21,39.45,92.5,35.1,100.0,157285.8,5.25,nan,24.56,INSUFFICIENT_DATA
84.61,38.47,91.19,38.28,96.5,157285.8,5.59,53.66,41.24,ANOMALY_DETECTED
82.48,7.98,77.86,6.94,92.8,26454.74,0.81,27.33,33.1,FUNGI_ALERT_EXCESS_WATER
51.71,28.38,47.95,25.43,53.61,77059.94,2.41,53.51,30.89,OK
92.93,20.79,26.39,19.87,22.65,157285.8,4.56,90.86,24.0,OK
52.9,43.23,32.01,38.29,39.16,0.0,0.0,47.95,28.1,NOT_ABLE_TO_VENTILATE
45.71,18.86,20.75,17.67,23.02,2671.03,0.43,20.15,31.94,EXCESS_WATER
53.24,43.57,18.83,40.45,13.63,4907.0,nan,16.92,32.96,INSUFFICIENT_DATA
61.54,41.2,69.57,39.62,74.89,157285.8,4.71,47.57,28.48,EXCESS_WATER
66.75,11.22,82.5,10.04,79.18,135042.88,3.69,74.86,24.0,LOW_TEMP_ALERT
2.45,39.76,29.63,37.08,35.96,0.0,0.0,26.72,28.51,NOT_ABLE_TO_WATER
73.91,40.53,17.45,41.73,21.96,85771.5,2.58,56.38,29.21,EXCESS_WATER
17.85,9.99,53.99,11.57,68.75,157285.8,6.39,20.05,29.36,WATER
91.84,34.48,70.41,31.93,84.16,127300.56,3.41,56.18,39.6,ANOMALY_DETECTED
60.77,10.03,60.51,6.31,65.29,7563.34,0.39,51.43,33.79,LOW_TEMP_ALERT
40.13,18.76,27.56,14.65,31.99,8708.93,0.51,43.56,29.65,LOW_TEMP_ALERT
87.94,18.89,44.12,19.39,42.75,157285.8,5.84,87.75,28.63,OK
25.0,11.96,27.66,12.37,34.22,845.9,0.08,27.66,29.28,NOT_ABLE_TO_WATER
55.51,22.66,55.39,20.61,53.37,0.0,0.0,56.09,31.73,NIGHT_OK
25.67,43.68,37.08,40.15,40.5,157285.8,5.38,91.49,25.43,WATER
57.53,44.14,40.85,39.06,40.41,157285.8,5.42,57.71,31.45,VENTILATE
10.93,41.61,72.22,39.95,80.41,60803.74,1.66,11.24,36.26,NOT_ABLE_TO_WATER
28.85,13.18,86.23,12.16,92.58,33135.31,0.93,23.21,29.66,NOT_ABLE_TO_WATER
54.1,37.73,25.54,36.14,26.36,0.0,0.0,89.03,40.14,NOT_ABLE_TO_WATER
91.78,5.61,17.02,4.9,20.45,0.0,0.0,81.51,28.48,FUNGI_ALERT_EXCESS_WATER
16.78,43.67,67.49,43.01,70.44,0.0,0.0,73.86,34.06,NOT_ABLE_TO_WATER
57.11,43.79,16.1,42.39,27.09,157285.8,4.81,53.66,29.97,HYDRIC_STRESS_ALERT
87.93,21.93,58.64,17.05,57.68,0.0,0.0,53.4,31.23,FUNGI_ALERT_EXCESS_WATER
82.48,18.75,78.48,19.26,82.29,0.0,0.0,80.74,29.96,NIGHT_OK
70.26,36.57,32.41,33.76,41.78,2877.6,0.0,60.37,28.12,LOW_LIGHT
72.05,22.23,64.05,20.08,58.44,0.0,0.0,73.27,36.12,NIGHT_OK
9.16,28.46,92.98,28.15,87.88,41479.78,1.53,11.6,32.89,NOT_ABLE_TO_WATER
4.05,15.4,51.68,13.56,44.78,40255.23,0.68,10.57,29.97,NOT_ABLE_TO_WATER
43.01,32.04,73.43,34.93,74.65,0.0,0.0,10.57,26.42,FUNGI_ALERT_EXCESS_WATER
26.32,7.6,94.62,6.74,100.0,104974.33,3.44,20.87,31.85,WATER
65.93,26.31,17.63,21.38,30.16,0.0,0.0,55.88,29.84,FUNGI_ALERT_EXCESS_WATER
7.67,33.96,35.14,31.47,43.95,157285.8,4.98,29.33,35.46,WATER
79.6,9.48,78.67,7.21,79.62,125473.7,4.23,85.42,31.67,LOW_TEMP_ALERT
23.11,25.34,94.82,23.62,100.0,6446.99,0.05,30.35,31.68,NOT_ABLE_TO_WATER
25.3,24.94,nan,27.09,38.74,157285.8,4.38,18.55,25.64,INSUFFICIENT_DATA
60.09,40.19,30.97,38.17,33.0,0.0,0.0,43.08,26.5,FUNGI_ALERT_EXCESS_WATER
46.75,7.65,60.83,7.2,64.61,0.0,0.0,58.95,28.34,NOT_ABLE_TO_WATER
66.24,11.21,52.68,12.25,66.57,157285.8,5.01,62.65,29.47,LOW_TEMP_ALERT
75.92,42.44,70.34,42.43,68.78,141962.71,3.57,78.77,30.47,VENTILATE
76.56,34.77,43.96,30.29,42.42,116755.37,4.22,65.39,29.73,EXCESS_WATER
3.68,7.71,92.11,9.41,100.0,157285.8,4.84,11.24,36.64,WATER
87.29,22.06,25.22,21.02,31.77,0.0,0.0,62.75,31.22,FUNGI_ALERT_EXCESS_WATER
84.72,20.25,93.75,21.2,78.62,446.38,0.09,31.57,24.01,FUNGI_ALERT_EXCESS_WATER
95.83,12.7,53.06,13.65,62.36,0.0,0.0,54.52,28.18,FUNGI_ALERT_EXCESS_WATER
86.12,10.31,44.57,12.79,46.13,157285.8,4.81,23.61,28.04,EXCESS_WATER
41.27,22.81,83.5,19.66,83.59,5111.5,0.72,43.17,43.27,ANOMALY_DETECTED
43.57,13.14,79.8,15.43,85.82,8058.12,0.4,94.93,30.81,NOT_ABLE_TO_WATER
24.97,25.09,35.28,23.41,34.99,0.0,0.0,17.77,29.82,NOT_ABLE_TO_WATER
80.17,17.73,91.8,18.87,89.25,157285.8,5.06,85.27,28.26,OK
83.14,26.41,64.59,26.6,73.02,424.38,0.04,94.97,31.92,LOW_LIGHT
48.64,42.26,72.62,38.78,66.36,157285.8,4.69,52.72,29.15,VENTILATE
67.38,31.0,93.91,32.51,100.0,0.0,0.0,27.03,30.55,FUNGI_ALERT_EXCESS_WATER
76.64,30.4,38.11,28.44,41.64,122498.42,3.97,71.35,28.71,OK
82.7,12.53,77.75,13.42,83.21,0.0,0.0,83.26,28.11,LOW_TEMP_ALERT
79.74,34.99,80.16,34.8,89.3,129387.77,4.43,87.97,36.5,OK
68.9,23.85,31.34,22.02,43.95,0.0,0.0,72.01,30.65,NIGHT_OK
73.89,10.1,24.53,6.39,24.07,9407.38,0.0,68.12,32.63,LOW_TEMP_ALERT
17.84,40.09,26.65,38.5,29.61,0.0,0.0,17.61,26.82,NOT_ABLE_TO_WATER
81.23,43.69,60.12,46.98,61.04,157285.8,5.33,80.41,33.97,VENTILATE
34.12,29.94,51.3,26.89,56.99,157285.8,5.42,32.11,25.82,WATER
10.78,28.88,87.45,29.27,93.63,157285.8,4.23,18.31,33.66,WATER
54.94,5.55,88.36,0.0,91.31,0.0,0.0,47.25,36.65,LOW_TEMP_ALERT
63.57,42.73,66.91,42.88,69.7,157285.8,5.28,67.81,38.59,ANOMALY_DETECTED
20.73,14.53,21.11,16.39,24.38,0.0,0.0,16.53,28.26,NOT_ABLE_TO_WATER
9.69,44.7,83.76,42.85,75.33,157285.8,5.25,51.43,32.73,WATER
46.6,43.67,80.69,41.09,78.16,157285.8,5.95,51.68,32.93,VENTILATE
72.47,19.64,17.97,17.2,33.35,148515.54,6.01,82.27,30.32,OK
48.06,41.5,57.47,38.89,61.3,123544.64,4.03,48.72,36.51,VENTILATE
59.8,11.01,44.93,8.9,46.19,0.0,0.0,57.9,28.66,LOW_TEMP_ALERT
39.87,5.6,73.66,4.84,71.46,135970.82,4.56,59.62,34.78,WATER
1.38,28.06,25.58,28.0,30.63,157285.8,4.7,62.32,30.35,WATER
49.36,5.12,91.69,5.43,97.13,144242.03,4.02,44.81,32.76,LOW_TEMP_ALERT
33.05,42.25,50.75,39.73,49.46,0.0,0.0,29.46,27.78,NOT_ABLE_TO_WATER
27.48,18.31,78.51,17.78,85.31,0.0,0.0,28.27,29.7,NOT_ABLE_TO_WATER
33.34,18.42,17.16,18.83,15.19,0.0,0.0,34.34,27.87,NOT_ABLE_TO_WATER
63.83,23.83,46.3,22.5,63.17,0.0,0.0,61.27,31.0,NIGHT_OK
88.51,41.69,41.29,39.59,54.29,5498.16,0.45,16.19,29.17,EXCESS_WATER
23.9,26.02,30.85,25.57,46.52,30174.25,1.93,25.1,32.82,NOT_ABLE_TO_WATER
77.03,33.44,69.23,27.86,71.93,0.0,0.0,84.63,37.88,NIGHT_OK
46.39,39.42,79.31,36.42,88.65,4555.42,0.0,41.24,30.18,NOT_ABLE_TO_VENTILATE
82.94,6.47,58.52,5.18,70.1,18128.42,0.93,54.59,38.07,ANOMALY_DETECTED
6.96,7.22,51.92,7.59,53.94,7160.34,1.04,45.75,29.11,NOT_ABLE_TO_WATER
78.2,30.69,71.48,30.46,60.56,157285.8,5.82,20.28,33.32,FUNGI_ALERT_EXCESS_WATER
49.27,6.51,72.86,5.18,89.5,0.0,0.0,49.58,31.49,LOW_TEMP_ALERT
44.29,17.03,69.0,14.29,83.39,157285.8,4.47,37.72,30.55,LOW_TEMP_ALERT
14.25,42.55,62.32,42.43,71.33,4865.62,0.0,19.95,24.19,NOT_ABLE_TO_WATER
67.39,31.84,52.06,30.78,65.65,157285.8,5.03,68.72,31.67,OK
87.36,32.88,65.75,30.59,70.6,34303.97,0.77,90.3,25.89,OK
40.01,5.17,15.26,5.82,13.5,83234.35,2.94,68.39,41.0,ANOMALY_DETECTED
95.13,28.22,22.15,27.2,34.26,157285.8,4.74,10.45,27.04,EXCESS_WATER
41.06,16.76,49.73,13.01,50.66,8768.23,0.11,45.19,37.01,ANOMALY_DETECTED
73.3,16.79,73.16,14.29,76.46,8052.1,0.0,77.98,31.5,LOW_TEMP_ALERT
89.51,34.83,15.13,35.03,21.21,157285.8,4.84,94.81,27.25,OK
20.13,44.59,73.49,41.89,80.52,22518.56,0.98,15.7,30.73,NOT_ABLE_TO_WATER
43.21,42.39,72.97,40.95,72.7,0.0,0.0,41.45,25.14,NOT_ABLE_TO_VENTILATE
43.94,11.48,45.27,11.94,52.11,157285.8,6.32,59.88,32.2,WATER
66.58,29.95,37.71,26.59,38.48,107891.5,3.72,59.43,27.64,OK
26.12,7.79,58.0,10.52,74.86,0.0,0.0,22.51,34.36,NOT_ABLE_TO_WATER
1.23,17.63,88.14,14.61,100.0,0.0,0.0,18.26,33.13,NOT_ABLE_TO_WATER
44.33,44.65,62.51,42.18,69.12,157285.8,4.61,42.16,26.21,VENTILATE
35.65,9.76,56.84,7.01,58.92,157285.8,4.43,28.13,28.73,WATER
80.44,18.64,17.25,17.93,21.3,0.0,0.0,88.13,24.51,NIGHT_OK
36.68,9.52,23.98,6.6,37.5,157285.8,4.84,33.61,28.0,WATER
34.93,23.56,92.63,20.5,100.0,83980.31,2.17,27.35,26.87,WATER
88.61,33.21,68.96,30.23,75.98,42703.26,1.54,65.79,25.59,EXCESS_WATER
86.44,27.79,78.84,28.61,95.19,0.0,0.0,86.6,30.74,NIGHT_OK
83.81,44.47,76.13,42.61,89.28,75901.32,2.19,88.21,29.62,NOT_ABLE_TO_VENTILATE
79.08,21.75,61.61,20.32,62.71,157285.8,5.97,82.3,29.75,OK
90.66,42.33,83.58,40.94,100.0,0.0,0.0,88.21,25.34,NOT_ABLE_TO_VENTILATE
87.14,7.43,33.25,8.04,26.58,0.0,0.0,85.25,30.46,LOW_TEMP_ALERT
91.94,11.93,84.07,8.41,100.0,2211.51,0.02,93.44,30.44,LOW_TEMP_ALERT
56.8,31.57,64.6,32.7,72.62,111036.39,4.11,82.93,33.35,WATER
88.15,42.0,16.68,38.66,31.68,0.0,0.0,14.59,27.46,FUNGI_ALERT_EXCESS_WATER
77.82,9.23,18.5,8.11,21.35,0.0,0.0,80.26,34.19,LOW_TEMP_ALERT
54.16,24.81,20.65,18.54,25.23,0.0,0.0,63.15,28.2,NIGHT_OK
58.12,6.04,79.07,5.49,91.26,24148.2,1.29,29.7,24.0,FUNGI_ALERT_EXCESS_WATER
68.67,7.7,63.91,4.41,62.43,119953.62,4.27,65.06,29.42,LOW_TEMP_ALERT
90.67,7.2,68.92,7.1,76.06,22497.41,0.66,61.99,25.21,EXCESS_WATER
90.29,7.49,47.65,7.64,45.19,9072.92,0.0,42.5,42.43,ANOMALY_DETECTED
64.11,15.83,30.4,12.94,27.23,25731.13,0.96,61.47,35.47,LOW_TEMP_ALERT
45.84,13.92,54.71,11.0,51.04,157285.8,0.02,45.15,28.18,LOW_TEMP_ALERT
57.42,15.82,46.63,13.14,52.91,9100.34,0.62,52.0,24.0,LOW_TEMP_ALERT
44.97,6.04,78.41,6.36,92.05,0.0,0.0,81.34,34.16,NOT_ABLE_TO_WATER
31.31,31.12,72.85,30.37,72.75,157285.8,4.77,33.55,31.77,WATER
34.01,37.23,84.15,34.2,89.71,157285.8,4.9,33.23,24.0,WATER
46.34,19.9,22.22,20.15,38.84,157285.8,4.09,51.61,30.83,OK
22.44,31.24,48.5,23.94,48.89,157285.8,5.41,78.07,35.06,WATER
50.82,34.36,24.99,34.93,29.44,157285.8,5.21,33.95,36.93,EXCESS_WATER
90.38,16.25,50.16,14.8,60.27,52017.28,2.09,90.07,24.0,LOW_TEMP_ALERT
10.62,37.07,44.42,35.4,56.84,5550.62,0.05,12.12,30.07,NOT_ABLE_TO_WATER
23.26,42.82,89.39,42.22,100.0,0.0,0.0,19.67,34.1,NOT_ABLE_TO_WATER
34.0,26.52,21.62,25.11,26.41,125949.41,4.67,54.41,24.19,WATER
63.0,22.35,71.26,19.79,75.32,0.0,0.0,61.79,25.57,NIGHT_OK
71.05,15.38,79.09,12.25,88.86,0.0,0.0,13.77,29.38,FUNGI_ALERT_EXCESS_WATER
40.19,7.98,67.05,5.65,71.29,0.0,0.0,13.82,29.57,FUNGI_ALERT_EXCESS_WATER
6.24,25.97,88.79,24.26,95.71,119327.41,3.41,57.24,33.48,WATER
59.16,42.47,87.13,41.08,99.38,157285.8,6.08,61.8,31.02,VENTILATE
82.1,28.23,74.07,27.36,71.79,0.0,0.0,24.81,27.38,FUNGI_ALERT_EXCESS_WATER
76.9,24.54,71.44,22.43,76.58,0.0,0.0,77.94,24.2,NIGHT_OK
45.42,6.14,55.28,8.54,65.54,157285.8,5.07,49.17,37.03,ANOMALY_DETECTED
80.05,42.47,19.9,41.16,37.11,76406.16,2.64,70.02,26.57,EXCESS_WATER
nan,40.54,21.76,40.29,34.77,157285.8,4.26,23.76,34.53,INSUFFICIENT_DATA
89.29,38.22,68.49,37.15,72.61,5003.79,0.71,87.88,24.12,NOT_ABLE_TO_VENTILATE
44.55,36.43,84.95,35.08,97.28,0.0,0.0,13.85,38.41,FUNGI_ALERT_EXCESS_WATER
53.34,10.84,44.46,9.76,53.75,157285.8,5.54,62.54,33.3,LOW_TEMP_ALERT
85.97,30.38,18.98,27.68,14.41,7148.72,0.43,93.19,24.0,LOW_LIGHT
16.96,38.19,92.13,34.65,98.03,157285.8,5.15,90.84,27.3,WATER
44.77,17.4,70.67,15.06,75.65,0.0,0.0,33.66,33.07,FUNGI_ALERT_EXCESS_WATER
76.52,25.96,61.95,25.02,60.45,157285.8,5.07,30.22,32.23,EXCESS_WATER
64.97,8.07,45.25,9.07,61.52,0.0,0.0,59.13,36.02,LOW_TEMP_ALERT
59.6,39.65,94.25,37.78,91.61,0.0,0.0,56.2,26.42,NOT_ABLE_TO_VENTILATE
39.45,26.71,16.08,25.77,17.26,0.0,0.0,47.31,30.34,NOT_ABLE_TO_WATER
72.46,10.79,22.09,7.77,17.42,157285.8,0.1,75.74,33.24,LOW_TEMP_ALERT
50.09,29.83,37.53,28.44,49.24,0.0,0.0,55.01,28.42,NIGHT_OK
4.78,21.15,81.49,23.05,96.83,409.21,0.0,53.57,35.71,NOT_ABLE_TO_WATER
56.97,15.22,47.48,9.39,54.48,0.0,0.0,58.65,31.34,LOW_TEMP_ALERT
57.22,42.75,69.0,40.42,72.05,0.0,0.0,60.17,26.61,NOT_ABLE_TO_VENTILATE
50.65,21.6,93.17,21.51,98.6,157285.8,6.06,71.17,30.47,WATER
59.65,20.21,87.49,17.18,93.56,157285.8,4.71,70.33,30.16,WATER
79.45,38.49,55.28,35.73,46.06,8610.42,0.52,18.19,27.12,EXCESS_WATER
80.69,33.85,44.47,33.25,53.97,0.0,0.0,90.57,26.91,NIGHT_OK
26.72,18.31,71.19,18.25,78.59,157285.8,6.7,24.68,34.9,WATER
81.29,41.27,90.39,43.98,93.08,157285.8,4.9,79.18,30.36,VENTILATE
62.56,17.12,56.75,17.49,63.25,3675.94,0.57,24.05,26.5,EXCESS_WATER
43.24,39.46,90.34,38.0,96.98,157285.8,4.84,84.51,33.69,WATER
74.6,36.7,90.91,37.27,99.32,0.0,0.0,57.64,35.95,FUNGI_ALERT_EXCESS_WATER
69.47,28.09,35.04,31.12,44.52,0.0,0.0,54.56,26.45,FUNGI_ALERT_EXCESS_WATER
74.99,10.59,33.47,8.52,37.0,90023.42,2.61,70.34,31.38,LOW_TEMP_ALERT
16.92,17.54,45.32,15.41,60.69,0.0,0.0,13.64,38.2,NOT_ABLE_TO_WATER
95.09,27.66,47.36,22.85,66.11,21457.21,0.29,91.0,28.7,OK
69.26,16.75,21.81,12.43,31.94,0.0,0.0,72.95,25.42,LOW_TEMP_ALERT
21.59,27.15,17.55,27.12,38.53,0.0,0.0,19.35,30.74,NOT_ABLE_TO_WATER
50.2,20.31,53.66,16.24,56.73,0.0,0.0,57.95,29.98,NIGHT_OK
72.59,6.61,77.85,6.98,78.9,0.0,0.0,49.39,36.51,FUNGI_ALERT_EXCESS_WATER
23.54,34.7,47.26,33.95,66.26,0.0,0.0,30.92,30.43,NOT_ABLE_TO_WATER
85.59,19.5,32.67,17.25,27.88,157285.8,6.09,82.47,28.24,OK
81.22,8.28,49.87,6.19,56.9,157285.8,6.03,85.01,25.49,LOW_TEMP_ALERT
75.02,15.24,65.36,15.08,62.67,157285.8,4.86,74.1,28.42,OK
87.81,5.65,70.61,3.2,70.55,0.0,0.0,83.45,42.63,LOW_TEMP_ALERT
58.21,22.81,83.46,19.19,92.2,39853.32,1.86,60.6,25.8,OK
55.2,31.27,90.8,30.83,100.0,0.0,0.0,72.28,33.33,NOT_ABLE_TO_WATER
35.46,39.38,72.04,37.32,56.76,157285.8,5.79,36.76,24.0,WATER
55.2,41.96,59.74,40.52,58.76,52463.17,0.8,91.26,32.08,NOT_ABLE_TO_WATER
20.2,33.87,39.75,33.75,44.62,157285.8,6.39,64.51,29.43,WATER
nan,23.25,55.64,21.42,61.25,0.0,0.0,90.45,28.4,INSUFFICIENT_DATA
0.49,39.92,33.72,36.06,32.75,0.0,0.0,45.38,28.48,NOT_ABLE_TO_WATER
69.52,15.07,67.82,15.27,67.06,46146.79,1.33,63.61,25.64,OK
87.43,13.3,50.1,11.97,46.03,0.0,0.0,81.78,25.28,LOW_TEMP_ALERT
81.07,5.19,53.42,3.86,66.2,157285.8,5.34,94.01,26.67,LOW_TEMP_ALERT
55.4,11.88,54.65,9.89,69.39,0.0,0.0,57.34,29.83,LOW_TEMP_ALERT
65.24,5.44,83.42,0.0,88.18,0.0,0.0,91.91,31.42,NOT_ABLE_TO_WATER
95.05,44.19,86.42,42.87,97.16,133396.93,5.46,92.35,39.99,ANOMALY_DETECTED
85.68,17.12,27.59,12.66,30.81,2201.07,0.0,68.85,34.59,EXCESS_WATER
49.68,29.0,85.96,29.03,98.08,4736.46,0.0,56.88,36.76,LOW_LIGHT
40.69,9.91,29.37,6.89,22.55,157285.8,5.01,44.14,26.98,LOW_TEMP_ALERT
72.5,18.53,68.35,18.34,84.72,157285.8,4.79,65.79,30.7,OK
77.33,26.04,28.41,27.81,27.66,0.0,0.0,76.91,34.26,NIGHT_OK
88.02,32.16,86.53,31.65,100.0,0.0,0.0,14.59,24.0,FUNGI_ALERT_EXCESS_WATER
92.57,42.85,62.25,40.1,75.07,157285.8,4.87,92.98,29.52,VENTILATE
34.8,44.87,42.06,45.74,45.13,157285.8,4.66,25.48,34.39,WATER
34.73,43.58,80.96,41.52,85.11,157285.8,5.12,36.2,29.91,WATER
59.15,43.79,55.37,46.01,71.01,157285.8,5.53,42.17,32.91,EXCESS_WATER
47.03,41.77,80.82,42.9,93.54,119498.56,0.02,50.51,30.85,NOT_ABLE_TO_VENTILATE
87.65,29.94,47.21,31.81,66.25,7877.07,0.35,89.96,28.55,LOW_LIGHT
87.92,12.05,51.87,11.31,48.86,5781.04,0.97,77.57,29.28,EXCESS_WATER
56.73,17.4,58.71,15.54,75.02,70331.96,2.55,57.19,24.0,OK
81.82,8.72,42.33,7.32,49.25,9543.06,0.52,81.81,26.81,LOW_TEMP_ALERT
45.79,18.53,79.15,16.97,93.57,138738.39,5.27,37.51,24.0,OK
69.87,14.24,16.98,13.38,23.68,157285.8,4.19,69.8,31.94,LOW_TEMP_ALERT
45.74,32.05,44.73,31.42,62.84,0.0,0.0,35.78,26.46,NIGHT_OK
62.32,18.27,17.49,15.87,23.58,0.0,0.0,50.27,29.22,FUNGI_ALERT_EXCESS_WATER
75.29,12.21,46.36,12.06,63.8,0.0,0.0,73.68,30.0,LOW_TEMP_ALERT
22.76,25.46,82.34,21.11,78.73,60402.24,2.26,32.22,29.5,WATER
30.63,44.71,28.33,42.5,39.57,0.0,0.0,73.35,29.01,NOT_ABLE_TO_WATER
72.27,34.55,29.13,34.27,29.92,0.0,0.0,75.33,43.11,NIGHT_OK
15.82,18.07,62.45,15.0,60.32,0.0,0.0,14.95,29.91,NOT_ABLE_TO_WATER
62.18,15.7,36.91,15.06,50.95,157285.8,4.87,57.9,25.45,OK
66.21,22.35,77.26,26.13,79.15,0.0,0.0,74.46,28.01,NIGHT_OK
41.73,14.57,60.33,11.22,45.54,4328.34,0.0,36.7,36.02,LOW_TEMP_ALERT
45.4,14.74,25.45,14.3,37.99,0.0,0.0,35.76,29.51,LOW_TEMP_ALERT
62.94,43.07,78.23,45.2,76.91,0.0,0.0,72.06,33.9,NOT_ABLE_TO_VENTILATE
6.34,19.83,75.85,20.42,77.88,107660.2,2.74,51.25,32.07,WATER
68.15,34.73,37.96,35.41,54.36,2003.19,0.4,65.45,24.0,LOW_LIGHT
39.02,17.89,58.34,15.72,61.98,0.0,0.0,36.53,26.95,NOT_ABLE_TO_WATER
87.08,43.23,89.28,40.88,100.0,157285.8,4.15,77.71,30.55,VENTILATE
53.74,25.65,47.54,25.53,55.41,90409.22,3.23,63.92,42.99,ANOMALY_DETECTED
76.11,35.15,31.91,33.37,55.21,157285.8,0.05,74.33,26.35,OK
78.48,13.11,76.78,13.41,70.65,0.0,0.0,83.68,24.0,LOW_TEMP_ALERT
22.18,9.53,32.09,9.03,15.8,0.0,0.0,17.91,29.52,NOT_ABLE_TO_WATER
73.24,18.74,16.26,14.91,14.33,128227.9,5.46,70.27,32.01,LOW_TEMP_ALERT
2.86,20.72,67.98,17.52,70.59,0.0,0.0,81.87,31.95,NOT_ABLE_TO_WATER
77.75,36.22,18.85,33.7,16.23,0.0,0.0,78.81,34.91,NIGHT_OK
39.55,10.91,92.58,10.11,100.0,0.0,0.0,37.14,33.18,NOT_ABLE_TO_WATER
8.97,5.67,72.14,3.1,88.74,0.0,0.0,58.78,33.88,NOT_ABLE_TO_WATER
30.82,31.01,52.8,27.47,62.34,0.0,0.0,57.24,35.88,NOT_ABLE_TO_WATER
54.64,42.84,71.42,37.65,70.74,0.0,0.0,46.02,34.11,NOT_ABLE_TO_VENTILATE
81.6,37.47,17.11,36.54,20.09,27542.13,1.13,87.44,30.91,NOT_ABLE_TO_VENTILATE
99.82,24.32,89.56,23.13,97.78,30640.94,1.66,42.38,29.59,FUNGI_ALERT_EXCESS_WATER
73.48,34.6,64.18,33.51,69.7,0.0,0.0,62.48,30.85,FUNGI_ALERT_EXCESS_WATER
87.5,9.43,60.76,0.05,67.9,0.0,0.0,86.71,29.39,LOW_TEMP_ALERT
27.63,10.58,52.3,10.23,60.06,24393.97,1.39,35.88,28.03,NOT_ABLE_TO_WATER
47.39,18.36,71.36,15.5,65.62,4630.65,0.3,78.69,28.57,NOT_ABLE_TO_WATER
60.03,28.15,69.67,26.26,76.19,59369.89,2.09,64.78,40.84,ANOMALY_DETECTED
58.61,40.59,84.49,37.9,93.28,0.0,0.0,70.26,30.49,NOT_ABLE_TO_WATER
59.22,36.26,46.92,36.62,45.76,0.0,0.0,58.72,36.83,NOT_ABLE_TO_VENTILATE
58.43,nan,24.89,41.1,27.97,157285.8,5.43,64.03,30.55,INSUFFICIENT_DATA
74.25,38.58,69.67,36.05,87.74,143565.6,4.73,77.06,31.39,VENTILATE
