soil_moisture_(%),env_temperature_(°C),env_humidity_(%),plants_temp_(°C),plants_hum_(%),light_intensity_(lux),power_(W),soil_moisture_baseline,label
53.91,13.73,94.49,10.79,86.61,0.0,0.0,15.36,FUNGI_ALERT_EXCESS_WATER
52.55,15.71,65.49,16.71,88.35,102568.74,3.54,50.5,OK
14.03,14.11,80.08,9.97,90.2,0.0,0.0,15.26,NOT_ABLE_TO_WATER
14.49,29.07,57.54,30.57,62.94,157285.8,4.93,13.65,WATER
49.14,42.19,18.42,42.1,15.14,0.0,0.0,48.96,HYDRIC_STRESS_ALERT
85.71,26.89,84.4,21.57,88.67,157285.8,4.71,93.55,OK
36.71,38.27,66.31,34.4,77.96,9313.35,0.29,70.51,NOT_ABLE_TO_WATER
39.62,35.66,74.03,35.56,95.18,0.0,0.0,41.54,NOT_ABLE_TO_WATER
48.81,8.17,47.99,8.02,42.03,8537.02,0.47,46.26,LOW_TEMP_ALERT
43.28,36.87,65.13,37.28,58.98,157285.8,4.82,51.77,VENTILATE
65.13,27.89,29.94,27.14,33.88,0.0,0.0,92.52,NOT_ABLE_TO_WATER
53.07,31.14,75.3,29.59,79.46,10908.5,0.03,93.18,NOT_ABLE_TO_WATER
79.52,8.99,55.22,5.03,63.39,0.0,0.0,77.55,LOW_TEMP_ALERT
41.24,27.44,65.93,27.16,64.53,775.54,0.0,86.07,NOT_ABLE_TO_WATER
15.75,10.13,87.11,5.08,94.57,0.0,0.0,12.6,NOT_ABLE_TO_WATER
90.18,13.89,83.87,9.02,100.0,157285.8,0.05,21.25,FUNGI_ALERT_EXCESS_WATER
44.34,6.08,92.05,2.22,96.1,157285.8,5.27,45.48,LOW_TEMP_ALERT
69.82,38.96,52.59,38.78,53.42,0.0,0.0,74.08,NOT_ABLE_TO_VENTILATE
28.13,8.06,75.29,6.38,74.41,0.0,0.0,30.3,NOT_ABLE_TO_WATER
71.46,6.86,22.56,5.91,20.38,157285.8,5.94,64.57,LOW_TEMP_ALERT
15.34,11.81,85.52,9.56,89.99,0.0,0.0,82.68,NOT_ABLE_TO_WATER
39.62,32.61,89.45,33.48,86.08,157285.8,0.13,39.99,NOT_ABLE_TO_WATER
70.32,39.45,72.31,38.41,77.48,0.0,0.0,77.79,NOT_ABLE_TO_VENTILATE
97.81,6.71,45.77,5.42,48.17,8439.84,0.69,29.62,EXCESS_WATER
36.91,34.17,16.57,34.61,9.1,0.0,0.0,82.1,NOT_ABLE_TO_WATER
70.5,22.56,60.81,19.24,48.08,41022.65,1.54,74.11,OK
14.98,17.65,59.5,13.06,72.07,0.0,0.0,24.89,NOT_ABLE_TO_WATER
42.93,14.14,54.17,13.58,49.65,157285.8,5.53,70.35,WATER
97.98,7.66,37.35,5.14,44.17,369.59,0.63,93.28,LOW_TEMP_ALERT
92.9,35.31,70.14,35.48,82.25,157285.8,5.1,68.61,FUNGI_ALERT_EXCESS_WATER
95.9,8.77,54.39,7.08,53.32,88866.05,3.05,31.81,EXCESS_WATER
56.72,31.09,25.25,28.75,36.38,157285.8,4.94,60.36,OK
0.55,34.74,75.57,36.14,74.25,157285.8,6.09,59.0,WATER
53.32,24.52,82.11,23.94,85.78,nan,0.0,57.85,INSUFFICIENT_DATA
45.82,21.54,61.22,18.33,62.53,3807.62,0.0,13.68,EXCESS_WATER
83.97,25.68,60.87,24.48,91.06,0.0,0.0,81.37,OK
64.28,29.5,70.16,28.04,87.7,0.0,0.0,60.85,OK
96.48,34.16,41.1,33.08,50.26,0.0,0.0,90.33,OK
27.87,39.18,89.2,36.42,91.4,16910.8,0.3,35.78,NOT_ABLE_TO_WATER
80.49,7.13,45.82,5.9,35.13,8317.08,0.29,81.89,LOW_TEMP_ALERT
30.02,36.09,77.81,33.67,88.69,0.0,0.0,80.5,NOT_ABLE_TO_WATER
75.73,23.7,90.72,19.56,100.0,0.0,0.0,64.62,OK
38.81,16.1,78.37,15.23,96.59,157285.8,5.4,27.12,WATER
63.58,37.13,69.49,40.21,74.28,157285.8,4.52,20.54,EXCESS_WATER
19.0,31.99,93.33,26.95,94.16,0.0,0.0,66.08,NOT_ABLE_TO_WATER
86.62,13.64,56.21,12.63,72.65,157285.8,4.97,81.9,LOW_TEMP_ALERT
92.0,28.11,39.57,24.96,40.09,0.0,0.0,80.88,OK
15.73,7.95,26.69,2.71,39.62,3995.37,0.0,22.01,NOT_ABLE_TO_WATER
40.87,40.38,18.96,38.6,34.49,157285.8,5.08,78.7,WATER
67.82,19.73,27.74,19.37,40.04,25612.56,1.22,70.41,OK
24.39,28.29,87.26,29.02,90.52,99981.06,3.26,22.03,WATER
49.02,20.77,63.67,19.32,65.09,157285.8,5.19,42.47,OK
33.88,13.07,44.7,9.95,38.28,136660.63,5.09,36.32,WATER
80.72,9.19,54.43,5.72,47.06,157285.8,5.06,51.76,EXCESS_WATER
21.44,17.1,58.18,16.37,55.87,157285.8,5.14,19.16,WATER
67.15,34.39,63.68,33.15,57.66,0.0,0.0,70.39,OK
61.2,6.8,75.24,7.1,84.64,4776.57,0.6,55.88,LOW_TEMP_ALERT
85.55,10.14,91.25,3.11,84.03,0.0,0.0,88.15,LOW_TEMP_ALERT
40.6,32.68,94.42,29.82,100.0,281.48,0.06,45.98,LOW_LIGHT
72.3,18.03,80.86,17.75,86.76,0.0,0.0,50.44,FUNGI_ALERT_EXCESS_WATER
64.92,8.11,21.94,2.38,22.44,157285.8,5.27,62.79,LOW_TEMP_ALERT
81.97,22.3,39.85,19.99,49.55,0.0,0.0,80.44,OK
79.62,43.67,52.78,45.37,47.54,0.0,0.0,81.14,NOT_ABLE_TO_VENTILATE
39.96,12.17,15.74,11.83,23.71,157285.8,6.06,34.76,WATER
95.28,25.84,20.01,24.09,27.26,0.0,0.0,87.76,OK
34.88,28.62,46.5,27.32,54.15,5051.01,0.72,40.97,NOT_ABLE_TO_WATER
48.03,34.08,29.2,36.8,30.45,0.0,0.0,94.23,NOT_ABLE_TO_WATER
74.21,29.15,27.52,25.19,46.87,33613.41,1.12,45.49,EXCESS_WATER
86.15,12.52,16.89,11.12,44.01,157285.8,4.54,86.16,LOW_TEMP_ALERT
25.15,33.74,76.5,33.54,90.51,88571.89,1.86,27.08,NOT_ABLE_TO_WATER
31.62,18.03,28.8,14.25,51.38,21759.77,0.5,30.25,NOT_ABLE_TO_WATER
23.49,31.71,26.15,30.55,45.35,157285.8,5.3,28.02,WATER
28.23,38.31,68.04,36.36,67.58,157285.8,0.13,27.18,NOT_ABLE_TO_WATER
76.52,40.44,39.39,41.62,48.44,4792.57,0.02,71.93,NOT_ABLE_TO_VENTILATE
6.43,22.83,75.74,19.6,79.06,0.0,0.0,79.65,NOT_ABLE_TO_WATER
100.0,14.11,20.21,13.09,25.99,0.0,0.0,93.97,LOW_TEMP_ALERT
99.11,19.66,42.11,16.15,54.91,157285.8,4.31,63.49,EXCESS_WATER
84.55,9.58,37.99,7.12,45.93,0.0,0.0,62.08,FUNGI_ALERT_EXCESS_WATER
5.11,7.53,22.65,5.24,27.44,119512.0,2.98,92.6,WATER
53.17,22.36,20.35,19.82,27.57,0.0,0.0,33.3,FUNGI_ALERT_EXCESS_WATER
23.89,16.38,91.47,13.14,94.8,112501.16,3.34,71.43,WATER
24.52,37.77,66.94,36.87,70.71,157285.8,6.58,32.54,WATER
34.29,6.83,45.49,6.78,53.11,77240.14,1.54,31.58,NOT_ABLE_TO_WATER
9.34,43.67,30.55,41.44,30.81,0.0,0.0,64.2,NOT_ABLE_TO_WATER
63.8,17.66,75.0,18.57,62.27,157285.8,5.74,61.04,OK
61.91,33.26,37.9,31.4,52.28,0.0,0.0,63.55,OK
73.77,36.92,51.31,37.94,52.84,157285.8,5.57,84.2,VENTILATE
15.51,35.79,85.8,35.11,96.8,157285.8,5.58,20.2,WATER
57.08,15.48,23.18,16.17,25.31,48771.44,0.99,65.97,OK
33.07,27.42,34.02,27.1,46.74,157285.8,nan,47.21,INSUFFICIENT_DATA
75.89,39.79,20.48,38.8,11.33,157285.8,5.33,63.78,VENTILATE
19.47,18.02,41.25,16.11,45.99,40348.16,1.05,17.53,NOT_ABLE_TO_WATER
65.09,20.78,30.0,16.42,46.51,157285.8,6.04,56.94,OK
35.13,23.54,28.63,21.79,49.52,73369.92,3.26,35.42,WATER
52.38,13.5,71.29,13.03,89.52,138542.05,5.18,46.87,LOW_TEMP_ALERT
17.53,37.21,25.73,35.74,27.08,7029.73,0.71,19.78,NOT_ABLE_TO_WATER
14.33,12.78,22.34,11.16,20.55,0.0,0.0,15.76,NOT_ABLE_TO_WATER
62.25,14.53,93.9,12.63,91.73,157285.8,5.04,51.34,LOW_TEMP_ALERT
70.02,16.88,39.52,16.31,48.35,0.0,0.0,69.81,OK
94.6,11.41,54.54,10.99,58.62,67154.57,2.39,92.77,LOW_TEMP_ALERT
23.52,39.32,65.25,38.9,77.08,21199.46,0.57,16.06,NOT_ABLE_TO_WATER
47.34,40.06,49.81,40.67,55.64,0.0,0.0,52.63,NOT_ABLE_TO_VENTILATE
36.01,22.22,47.64,18.31,47.7,157285.8,5.5,52.58,WATER
88.6,39.65,51.71,40.56,61.97,0.0,0.0,85.9,NOT_ABLE_TO_VENTILATE
50.1,6.83,71.42,6.47,69.77,157285.8,5.66,55.07,LOW_TEMP_ALERT
20.93,7.41,66.41,8.57,69.71,157285.8,4.0,24.43,WATER
42.6,31.36,44.53,32.15,43.68,157285.8,5.42,42.09,OK
73.6,20.22,72.63,19.38,82.05,157285.8,3.75,79.62,OK
69.13,31.41,49.48,28.54,47.05,0.0,0.0,71.05,OK
63.18,31.68,43.44,32.26,47.89,15306.96,0.08,63.14,OK
32.97,22.64,22.72,24.39,36.81,0.0,0.0,37.71,NOT_ABLE_TO_WATER
21.95,44.06,20.35,42.13,12.79,0.0,0.0,17.29,NOT_ABLE_TO_WATER
75.74,17.36,61.31,17.41,80.16,23048.97,0.61,72.17,OK
61.09,13.86,64.7,12.37,65.89,0.0,0.0,57.59,LOW_TEMP_ALERT
55.76,5.34,71.43,2.9,81.29,144184.66,4.94,58.26,LOW_TEMP_ALERT
92.89,8.0,44.85,9.31,54.35,4010.5,0.51,20.66,EXCESS_WATER
32.28,6.6,78.71,3.68,91.92,93103.74,3.02,36.59,WATER
81.84,30.32,21.21,27.37,38.97,32021.23,1.25,72.67,OK
56.45,22.3,81.4,21.97,79.96,25420.77,0.69,57.39,OK
1.49,42.9,28.03,40.2,26.31,0.0,0.0,22.3,NOT_ABLE_TO_WATER
61.06,28.65,49.23,27.57,54.58,157285.8,4.53,57.73,OK
89.74,37.25,75.33,36.34,81.9,0.0,0.0,74.28,FUNGI_ALERT_EXCESS_WATER
37.53,18.5,93.88,16.43,91.99,55234.42,2.18,30.06,WATER
56.71,33.59,93.44,33.05,92.97,0.0,0.0,56.17,OK
78.97,31.27,27.64,29.33,36.53,157285.8,4.86,80.52,OK
26.68,44.07,82.75,44.92,90.21,104156.99,3.12,48.06,WATER
34.68,35.97,15.95,35.56,27.57,0.0,0.0,38.2,NOT_ABLE_TO_WATER
72.77,37.21,54.3,34.53,50.75,157285.8,5.09,16.48,EXCESS_WATER
41.49,32.97,21.84,28.76,17.76,157285.8,5.48,43.32,OK
83.84,9.47,78.33,6.82,83.88,0.0,0.0,92.46,LOW_TEMP_ALERT
88.67,40.57,84.13,39.48,91.22,0.0,0.0,50.98,FUNGI_ALERT_EXCESS_WATER
8.78,17.87,16.12,17.57,27.45,0.0,0.0,32.59,NOT_ABLE_TO_WATER
7.64,6.58,54.18,6.9,67.71,0.0,0.0,10.16,NOT_ABLE_TO_WATER
29.5,27.83,31.23,23.27,41.77,0.0,0.0,28.78,NOT_ABLE_TO_WATER
71.27,19.98,83.54,19.48,100.0,58378.31,0.07,64.38,OK
93.24,27.17,31.02,26.97,45.24,3470.32,0.09,88.18,LOW_LIGHT
53.37,19.14,31.54,18.01,46.64,8080.02,0.18,25.91,EXCESS_WATER
99.75,5.85,43.94,3.15,41.62,157285.8,5.81,43.3,EXCESS_WATER
81.99,29.27,36.26,26.61,33.04,157285.8,4.98,84.0,OK
45.88,24.58,58.59,24.01,59.68,0.0,0.0,46.8,OK
21.63,24.39,15.44,23.78,24.59,0.0,0.0,19.96,NOT_ABLE_TO_WATER
40.49,32.95,63.78,29.5,69.63,22477.84,1.29,52.23,OK
57.43,23.22,46.57,22.53,53.74,35980.0,1.18,42.11,EXCESS_WATER
36.94,30.52,58.98,29.19,56.58,157285.8,5.39,32.45,WATER
77.78,34.14,94.25,31.58,100.0,0.0,0.0,79.78,OK
72.34,5.1,89.94,2.98,93.48,0.0,0.0,41.59,FUNGI_ALERT_EXCESS_WATER
26.59,39.33,28.73,37.38,38.37,10702.22,0.86,25.87,NOT_ABLE_TO_WATER
16.82,15.72,64.73,12.97,66.52,0.0,0.0,11.08,NOT_ABLE_TO_WATER
55.58,24.6,63.17,25.95,68.95,33946.93,1.33,58.89,OK
54.98,22.0,67.86,19.37,80.72,157285.8,5.34,58.48,OK
70.79,7.39,94.27,6.48,100.0,157285.8,5.14,68.7,LOW_TEMP_ALERT
41.13,32.04,91.66,30.88,98.99,157285.8,6.07,39.01,OK
77.15,21.3,55.1,16.8,56.01,157285.8,5.94,77.61,OK
30.38,10.56,66.65,8.53,55.02,157285.8,5.25,61.94,WATER
85.18,26.1,63.7,25.36,66.72,30218.37,0.33,85.61,OK
31.72,34.13,58.81,31.63,69.16,9702.89,0.34,23.54,NOT_ABLE_TO_WATER
9.98,26.04,50.26,25.18,55.05,137264.16,5.05,25.54,WATER
89.95,19.0,15.86,17.2,6.07,0.0,0.0,81.89,OK
40.58,29.56,93.8,26.58,90.67,28630.68,1.45,42.39,OK
45.34,12.36,64.67,12.84,69.21,88627.76,3.26,50.83,LOW_TEMP_ALERT
40.21,33.0,85.4,31.62,92.01,0.0,0.0,35.79,OK
30.06,11.76,32.27,10.71,48.89,153547.44,5.05,68.98,WATER
29.13,32.44,75.83,32.36,91.65,0.0,0.0,28.26,NOT_ABLE_TO_WATER
74.74,34.39,52.41,32.65,48.82,85564.71,2.95,47.32,EXCESS_WATER
22.71,27.14,15.88,22.52,20.47,0.0,0.0,44.56,NOT_ABLE_TO_WATER
32.62,34.72,30.66,32.93,38.47,44165.87,1.33,32.14,NOT_ABLE_TO_WATER
29.93,23.95,70.64,25.39,82.67,28907.35,0.67,30.03,NOT_ABLE_TO_WATER
79.36,9.64,40.44,14.19,41.35,0.0,0.0,89.99,LOW_TEMP_ALERT
90.22,nan,51.39,16.25,47.86,0.0,0.0,91.58,INSUFFICIENT_DATA
23.84,12.38,59.1,11.54,66.52,0.0,0.0,22.71,NOT_ABLE_TO_WATER
35.5,9.73,42.37,5.97,36.43,85014.27,2.83,37.9,WATER
62.77,37.25,90.34,37.54,90.17,0.0,0.0,60.66,NOT_ABLE_TO_VENTILATE
94.13,17.63,28.13,18.52,25.36,43120.57,1.51,85.62,OK
42.92,14.85,37.58,16.51,35.85,3261.59,0.31,42.99,LOW_LIGHT
54.84,23.0,82.65,25.13,96.04,157285.8,5.37,86.65,WATER
74.89,30.37,nan,26.95,64.15,157285.8,5.48,93.43,INSUFFICIENT_DATA
16.86,10.78,26.02,11.78,41.41,53225.02,1.96,22.84,NOT_ABLE_TO_WATER
69.35,21.06,94.63,19.5,100.0,157285.8,4.35,71.58,OK
31.02,32.42,36.85,31.51,43.72,0.0,0.0,44.62,NOT_ABLE_TO_WATER
99.41,9.76,46.07,9.25,47.89,157285.8,6.03,93.09,LOW_TEMP_ALERT
6.96,35.64,43.7,34.77,42.6,3498.41,0.23,49.11,NOT_ABLE_TO_WATER
30.8,27.02,88.34,19.67,100.0,70069.07,2.14,23.35,WATER
73.93,43.75,66.62,44.07,83.92,21050.75,0.94,16.46,FUNGI_ALERT_EXCESS_WATER
0.91,33.8,94.95,33.91,100.0,157285.8,5.77,42.36,WATER
79.88,33.24,75.3,30.82,73.16,0.0,0.0,74.92,OK
93.95,38.28,47.21,36.82,51.95,127214.48,4.35,60.42,EXCESS_WATER
61.94,18.55,50.61,15.52,45.94,24411.88,1.42,55.82,OK
40.69,6.88,68.56,5.94,67.85,4758.19,0.22,90.24,NOT_ABLE_TO_WATER
44.57,15.98,18.42,15.59,38.67,0.0,0.0,45.36,OK
46.01,36.49,50.99,35.24,54.57,157285.8,4.44,29.67,EXCESS_WATER
19.04,38.27,69.59,38.54,70.71,0.0,0.0,60.53,NOT_ABLE_TO_WATER
60.35,39.96,21.97,41.33,35.34,157285.8,6.0,61.62,VENTILATE
24.29,16.55,29.34,nan,28.38,57913.19,1.7,29.56,INSUFFICIENT_DATA
58.3,25.91,17.29,26.13,14.11,36863.39,1.48,67.04,OK
65.61,37.15,26.5,37.21,31.94,0.0,0.0,68.23,NOT_ABLE_TO_VENTILATE
6.48,11.31,33.36,11.28,31.97,129753.24,4.49,12.13,WATER
49.43,14.83,40.17,14.19,38.31,127652.24,4.51,56.05,LOW_TEMP_ALERT
66.38,12.97,68.18,15.2,61.22,157285.8,6.12,66.69,OK
71.69,35.9,68.46,31.99,73.69,7089.87,0.12,33.77,EXCESS_WATER
95.03,5.79,16.13,4.59,7.51,157285.8,4.8,93.4,LOW_TEMP_ALERT
70.71,5.96,45.83,6.34,65.37,94370.51,3.24,77.61,LOW_TEMP_ALERT
36.74,41.85,19.03,42.1,23.93,1630.2,0.3,41.07,NOT_ABLE_TO_WATER
3.52,15.76,67.99,12.56,62.9,25630.11,0.67,57.29,NOT_ABLE_TO_WATER
62.97,43.32,39.45,40.22,38.35,0.0,0.0,63.6,NOT_ABLE_TO_VENTILATE
58.29,29.14,61.21,27.21,57.18,42578.28,1.61,58.05,OK
51.18,29.26,18.07,28.19,5.95,32296.33,0.07,48.29,OK
83.14,24.84,25.71,23.99,35.71,4465.21,0.0,84.42,LOW_LIGHT
47.78,14.79,21.47,12.09,34.31,6032.26,0.48,14.2,EXCESS_WATER
87.75,20.62,82.7,17.72,78.38,0.0,0.0,84.66,OK
57.29,7.49,49.57,2.13,61.3,157285.8,4.98,48.24,LOW_TEMP_ALERT
36.33,41.83,67.91,39.11,89.65,0.0,0.0,42.07,NOT_ABLE_TO_WATER
86.7,22.71,63.6,22.82,69.82,0.0,0.0,92.19,OK
81.68,22.14,17.32,18.91,43.01,136742.42,4.06,17.94,EXCESS_WATER
94.88,20.3,66.88,20.96,83.58,110621.62,3.13,90.01,OK
34.54,8.82,47.47,12.35,53.67,23533.42,0.52,40.04,NOT_ABLE_TO_WATER
91.77,32.0,18.23,35.39,24.73,84552.89,2.95,78.36,OK
39.37,38.62,92.55,40.49,100.0,136817.7,3.94,78.87,WATER
87.74,23.32,57.31,22.6,57.87,157285.8,4.72,45.22,EXCESS_WATER
51.44,39.43,38.31,36.12,42.75,0.0,0.0,53.69,NOT_ABLE_TO_VENTILATE
91.24,42.08,46.71,41.75,49.67,2216.01,0.0,31.27,EXCESS_WATER
40.17,25.2,15.39,23.85,14.4,56005.98,2.41,49.71,OK
94.93,18.49,58.53,17.08,60.87,157285.8,4.52,89.69,OK
87.65,38.55,27.22,36.38,25.43,0.0,0.0,75.44,NOT_ABLE_TO_VENTILATE
31.24,26.11,62.53,26.75,61.9,157285.8,4.25,33.43,WATER
74.06,19.83,74.53,16.5,73.28,8935.54,0.2,65.56,LOW_LIGHT
62.55,37.9,60.86,35.72,78.36,145876.39,5.57,90.61,WATER
58.66,16.84,41.64,18.38,51.45,157285.8,4.6,68.52,OK
75.95,8.76,48.06,2.81,47.12,14.67,0.25,64.22,LOW_TEMP_ALERT
52.72,8.89,53.59,5.3,57.25,157285.8,5.5,49.15,LOW_TEMP_ALERT
29.65,38.18,77.77,37.64,72.99,70492.35,1.97,71.95,NOT_ABLE_TO_WATER
77.87,9.95,33.92,7.91,53.18,0.0,0.0,48.44,FUNGI_ALERT_EXCESS_WATER
46.09,13.06,19.51,14.0,36.04,0.0,0.0,46.5,LOW_TEMP_ALERT
52.92,38.55,48.82,35.53,60.21,3540.79,0.71,29.63,EXCESS_WATER
84.49,25.97,34.22,23.97,41.16,6756.97,0.22,85.01,LOW_LIGHT
95.63,9.51,62.81,8.29,62.71,157285.8,5.85,87.27,LOW_TEMP_ALERT
79.0,30.96,33.56,29.78,29.21,157285.8,4.87,79.02,OK
88.49,16.18,31.57,15.11,33.48,0.0,0.0,86.59,OK
42.09,17.35,25.94,15.71,21.47,0.0,0.0,45.55,OK
68.51,39.3,81.54,35.04,100.0,0.0,0.0,71.08,OK
62.55,41.5,80.98,39.0,84.99,0.0,0.0,17.31,FUNGI_ALERT_EXCESS_WATER
83.0,31.32,77.2,29.07,91.32,11044.6,0.41,85.7,OK
65.49,26.01,23.06,21.02,16.49,0.0,0.0,65.82,OK
57.77,31.02,34.16,28.88,27.34,0.0,0.0,68.26,OK
62.35,42.32,72.52,42.08,64.68,157285.8,5.8,37.25,FUNGI_ALERT_EXCESS_WATER
58.03,27.92,23.04,26.08,23.14,157285.8,5.98,57.12,OK
21.37,29.82,86.16,26.38,80.71,157285.8,5.96,61.47,WATER
50.92,14.92,22.3,11.94,27.37,0.0,0.0,60.15,LOW_TEMP_ALERT
93.04,39.35,35.42,38.59,41.26,0.0,nan,84.13,INSUFFICIENT_DATA
25.64,37.61,55.63,36.43,64.57,0.0,0.0,49.76,NOT_ABLE_TO_WATER
37.82,30.58,27.53,28.67,56.47,0.0,0.0,37.91,NOT_ABLE_TO_WATER
72.12,24.85,53.32,23.47,53.05,0.0,0.0,79.24,OK
77.21,22.39,27.21,21.89,25.38,157285.8,5.41,77.62,OK
82.4,37.33,29.75,35.15,39.14,157285.8,5.58,85.01,OK
83.23,11.75,24.11,13.2,26.14,0.0,0.0,80.57,LOW_TEMP_ALERT
58.02,28.01,34.71,27.37,44.59,157285.8,5.72,41.69,EXCESS_WATER
23.23,30.15,76.17,28.7,76.33,157285.8,6.67,13.45,WATER
19.95,37.86,84.95,36.03,95.15,45357.37,1.47,16.57,NOT_ABLE_TO_WATER
69.78,6.08,60.9,3.54,63.61,128569.56,5.11,75.19,LOW_TEMP_ALERT
17.58,38.33,46.05,33.61,47.14,24095.99,1.09,19.05,NOT_ABLE_TO_WATER
81.58,20.39,75.99,16.05,84.82,157285.8,5.12,73.76,OK
45.52,10.86,88.1,7.97,94.85,81284.62,1.97,22.37,FUNGI_ALERT_EXCESS_WATER
9.43,29.3,19.54,25.69,29.64,157285.8,4.82,10.46,WATER
72.0,18.47,39.11,17.47,38.38,157285.8,5.33,83.45,OK
17.37,33.89,26.16,31.32,33.01,0.0,0.0,51.66,NOT_ABLE_TO_WATER
79.29,9.63,35.8,9.8,53.71,157285.8,5.42,76.15,LOW_TEMP_ALERT
52.61,29.49,38.25,26.26,44.23,4185.5,0.11,75.93,NOT_ABLE_TO_WATER
25.39,35.27,85.09,29.42,72.76,157285.8,5.91,31.99,WATER
23.26,18.48,43.7,18.62,48.81,0.0,0.0,24.92,NOT_ABLE_TO_WATER
47.66,23.89,79.11,18.57,79.96,0.0,0.0,57.07,OK
18.98,25.93,15.96,23.1,19.51,0.0,0.0,15.77,NOT_ABLE_TO_WATER
7.97,15.7,65.96,17.35,63.04,0.0,0.0,67.62,NOT_ABLE_TO_WATER
30.1,27.79,30.28,28.69,42.05,0.0,0.0,29.74,NOT_ABLE_TO_WATER
47.51,41.87,36.6,41.5,29.67,157285.8,4.56,43.08,VENTILATE
71.78,41.56,93.14,39.87,98.18,9331.08,0.88,81.98,NOT_ABLE_TO_VENTILATE
79.06,24.9,70.59,25.99,75.42,64800.83,2.24,49.16,FUNGI_ALERT_EXCESS_WATER
15.58,16.46,20.58,15.39,8.01,14786.05,0.11,14.84,NOT_ABLE_TO_WATER
75.88,14.82,25.36,14.68,29.2,157285.8,5.58,59.64,EXCESS_WATER
7.41,35.99,76.29,31.49,83.44,25936.43,1.11,12.92,NOT_ABLE_TO_WATER
19.01,41.85,34.56,37.5,40.78,0.0,0.0,15.65,NOT_ABLE_TO_WATER
62.09,39.52,69.18,nan,62.76,34479.95,1.69,70.49,INSUFFICIENT_DATA
75.73,44.53,61.32,42.6,76.54,157285.8,4.8,81.37,VENTILATE
35.79,41.42,48.68,38.49,44.67,0.0,0.0,61.45,NOT_ABLE_TO_WATER
25.59,23.69,16.93,22.77,30.61,157285.8,5.27,19.81,WATER
89.44,36.59,30.16,36.23,33.37,0.0,0.0,17.84,FUNGI_ALERT_EXCESS_WATER
50.64,19.13,19.99,17.68,30.1,0.0,0.0,45.21,OK
60.58,24.52,80.59,21.8,89.34,96577.25,3.08,62.19,OK
91.68,36.58,35.88,34.18,48.0,42429.71,1.64,92.14,OK
55.94,23.26,93.92,19.45,100.0,157285.8,5.95,77.98,WATER
61.76,25.4,89.25,26.43,100.0,0.0,0.0,62.6,OK
28.42,26.1,19.0,22.65,24.1,157285.8,0.01,28.91,NOT_ABLE_TO_WATER
82.73,26.6,22.97,23.3,32.57,157285.8,5.58,84.35,OK
6.42,41.12,26.04,39.12,47.19,11527.93,0.7,23.29,NOT_ABLE_TO_WATER
78.65,13.98,72.92,9.37,84.11,0.0,0.0,91.29,LOW_TEMP_ALERT
40.37,16.71,17.57,14.99,14.12,33049.83,0.93,41.88,LOW_TEMP_ALERT
79.3,7.41,75.76,8.79,78.36,0.0,0.0,85.24,LOW_TEMP_ALERT
67.69,29.75,83.8,25.34,84.16,157285.8,5.12,68.74,OK
53.05,16.0,18.92,16.12,24.49,142753.89,4.85,47.77,OK
10.58,33.17,33.21,29.87,37.52,0.0,0.0,71.42,NOT_ABLE_TO_WATER
95.6,5.3,93.83,4.05,100.0,3994.02,0.04,92.5,LOW_TEMP_ALERT
28.83,42.17,67.08,38.85,78.17,30150.94,0.59,32.05,NOT_ABLE_TO_WATER
61.29,16.24,72.89,17.66,65.23,0.0,0.0,37.01,FUNGI_ALERT_EXCESS_WATER
81.08,23.15,21.41,24.64,7.4,0.0,0.0,87.7,OK
35.41,8.48,21.26,7.04,22.87,39008.25,1.11,52.1,NOT_ABLE_TO_WATER
94.88,6.52,21.65,5.53,26.01,25645.69,0.63,41.18,EXCESS_WATER
79.75,5.46,28.64,1.59,27.4,92694.1,2.71,73.55,LOW_TEMP_ALERT
20.06,29.03,27.87,26.16,27.43,39251.9,2.13,46.16,WATER
9.75,36.85,30.24,37.17,38.51,0.0,0.0,54.96,NOT_ABLE_TO_WATER
43.99,44.56,77.75,43.83,85.51,157285.8,5.03,39.98,VENTILATE
88.63,14.5,82.84,14.19,90.05,nan,0.42,21.41,INSUFFICIENT_DATA
39.33,26.37,93.02,26.15,100.0,157285.8,6.14,31.52,WATER
69.08,24.5,49.13,21.04,38.66,157285.8,5.7,64.82,OK
54.36,38.66,19.71,37.37,21.36,0.0,0.0,55.23,NOT_ABLE_TO_VENTILATE
81.61,6.27,83.05,5.27,83.16,0.0,0.0,91.74,LOW_TEMP_ALERT
30.88,34.09,79.69,29.78,90.25,0.0,0.0,74.26,NOT_ABLE_TO_WATER
38.59,44.78,87.32,nan,82.17,3171.73,0.0,36.23,INSUFFICIENT_DATA
62.96,19.3,47.41,13.89,59.51,157285.8,4.53,50.43,LOW_TEMP_ALERT
28.48,16.13,43.58,15.85,44.0,157285.8,5.71,17.61,WATER
40.54,26.22,23.41,22.81,44.33,157285.8,5.0,41.89,OK
79.12,17.78,41.24,17.96,44.66,13452.15,0.38,84.21,OK
89.73,14.71,40.12,10.87,52.16,26349.51,0.09,84.53,LOW_TEMP_ALERT
47.22,8.76,58.62,7.07,77.56,157285.8,4.75,57.52,LOW_TEMP_ALERT
62.29,13.39,27.14,13.37,32.88,0.0,0.0,37.88,FUNGI_ALERT_EXCESS_WATER
21.83,33.26,52.32,31.49,52.92,0.0,0.0,77.4,NOT_ABLE_TO_WATER
